FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
683,NO,3.836,YES,1.91,4.289,-5.44,NO,3.983,NO,4.723,69.57,GAUCHE,-142.407,-91.333,-118.048,WT_Dimer_validated_mini00683.yob
684,NO,3.798,YES,2.127,5.05,-5.44,NO,4.63,NO,5.788,80.079,GAUCHE,-138.293,-87.189,-119.156,WT_Dimer_validated_mini00684.yob
685,NO,3.744,YES,1.781,4.242,-5.44,NO,4.038,NO,4.549,88.763,GAUCHE,-144.893,-76.037,-112.063,WT_Dimer_validated_mini00685.yob
686,NO,4.009,YES,1.908,4.393,-5.44,NO,3.825,NO,4.92,83.247,GAUCHE,-133.27,-75.158,-112.533,WT_Dimer_validated_mini00686.yob
687,NO,4.317,YES,1.879,4.806,-5.44,NO,3.811,NO,5.042,86.394,GAUCHE,-144.918,-80.023,-121.091,WT_Dimer_validated_mini00687.yob
688,NO,3.758,NO,2.02,4.442,-5.44,NO,4.13,NO,5.214,78.673,GAUCHE,-143.775,-83.021,-113.556,WT_Dimer_validated_mini00688.yob
689,NO,3.868,YES,1.816,4.846,-5.44,NO,4.351,NO,5.146,94.303,UNDEFINED,-145.486,-83.392,-124.906,WT_Dimer_validated_mini00689.yob
690,NO,4.429,NO,2.233,4.519,-5.44,NO,4.223,NO,4.853,93.394,UNDEFINED,-139.563,-69.614,-102.663,WT_Dimer_validated_mini00690.yob
691,NO,4.117,YES,1.824,5.196,-5.44,NO,4.382,NO,6.089,88.468,GAUCHE,-161.122,-86.581,-117.177,WT_Dimer_validated_mini00691.yob
692,NO,3.897,YES,1.855,4.477,-5.44,NO,3.97,NO,4.797,75.563,GAUCHE,-149.256,-81.328,-117.198,WT_Dimer_validated_mini00692.yob
693,NO,3.623,YES,2.172,5.017,-5.44,NO,4.343,NO,5.489,90.063,UNDEFINED,-143.524,-83.805,-113.878,WT_Dimer_validated_mini00693.yob
694,NO,3.977,YES,1.788,4.98,-5.44,NO,4.442,NO,5.875,88.221,GAUCHE,-153.411,-87.38,-110.201,WT_Dimer_validated_mini00694.yob
695,NO,3.898,YES,2.03,5.155,-5.44,NO,4.609,NO,5.436,77.95,GAUCHE,-156.78,-102.042,-127.542,WT_Dimer_validated_mini00695.yob
696,NO,4.05,YES,1.689,4.063,-5.44,NO,3.902,NO,4.516,78.793,GAUCHE,-135.238,-80.311,-112.654,WT_Dimer_validated_mini00696.yob
697,NO,3.67,YES,1.825,4.65,-5.44,NO,4.029,NO,4.913,59.515,GAUCHE,-149.635,-79.895,-126.434,WT_Dimer_validated_mini00697.yob
698,NO,3.768,YES,1.86,5.12,-5.44,NO,4.309,NO,5.404,83.846,GAUCHE,-144.275,-87.728,-104.251,WT_Dimer_validated_mini00698.yob
699,NO,3.954,YES,1.736,4.79,-5.44,NO,4.226,NO,5.078,94.706,UNDEFINED,-146.31,-79.286,-113.033,WT_Dimer_validated_mini00699.yob
700,NO,3.442,YES,1.861,4.736,-5.44,NO,4.997,NO,5.535,74.546,GAUCHE,-139.339,-89.626,-109.6,WT_Dimer_validated_mini00700.yob
701,NO,3.633,YES,1.807,4.885,-5.44,NO,4.561,NO,5.179,79.383,GAUCHE,-153.198,-79.578,-108.262,WT_Dimer_validated_mini00701.yob
702,NO,4.036,YES,1.999,4.249,-5.44,NO,3.911,NO,4.601,70.304,GAUCHE,-122.245,-86.124,-110.361,WT_Dimer_validated_mini00702.yob
703,NO,3.99,YES,1.798,4.707,-5.44,NO,3.861,NO,5.863,73.484,GAUCHE,-122.722,-70.166,-105.614,WT_Dimer_validated_mini00703.yob
704,NO,3.949,YES,1.776,5.55,-5.44,NO,4.549,NO,5.513,73.822,GAUCHE,-153.869,-82.294,-126.316,WT_Dimer_validated_mini00704.yob
705,NO,4.287,YES,1.96,4.968,-5.44,NO,3.982,NO,5.638,77.543,GAUCHE,-146.145,-82.524,-106.864,WT_Dimer_validated_mini00705.yob
706,NO,3.824,YES,1.816,4.457,-5.44,NO,3.848,NO,5.135,71.107,GAUCHE,-158.347,-83.11,-96.583,WT_Dimer_validated_mini00706.yob
707,NO,4.298,YES,1.694,4.675,-5.44,NO,4.181,NO,5.278,79.283,GAUCHE,-134.81,-79.193,-105.31,WT_Dimer_validated_mini00707.yob
708,NO,3.948,YES,2.212,4.682,-5.44,NO,4.096,NO,5.115,99.344,UNDEFINED,-151.586,-72.948,-145.716,WT_Dimer_validated_mini00708.yob
709,NO,3.675,YES,1.888,5.384,-5.44,NO,4.414,NO,5.779,90.232,UNDEFINED,-150.9,-81.282,-128.504,WT_Dimer_validated_mini00709.yob
710,NO,3.573,YES,1.777,4.656,-5.44,NO,4.228,NO,4.788,91.686,UNDEFINED,-145.831,-79.343,-112.586,WT_Dimer_validated_mini00710.yob
711,NO,3.826,YES,1.853,4.622,-5.44,NO,4.168,NO,5.036,87.825,GAUCHE,-149.502,-98.239,-108.394,WT_Dimer_validated_mini00711.yob
712,NO,3.95,YES,1.941,4.814,-5.44,NO,4.198,NO,5.07,87.143,GAUCHE,-158.5,-86.157,-138.973,WT_Dimer_validated_mini00712.yob
713,NO,3.72,YES,1.736,5.462,-5.44,NO,5.337,NO,5.693,96.3,UNDEFINED,-141.922,-78.634,-119.393,WT_Dimer_validated_mini00713.yob
714,NO,3.712,YES,1.844,4.725,-5.44,NO,4.433,NO,5.083,87.488,GAUCHE,-138.236,-79.171,-126.591,WT_Dimer_validated_mini00714.yob
715,NO,3.971,YES,1.852,4.812,-5.44,NO,4.318,NO,5.765,81.514,GAUCHE,-161.201,-77.211,-125.776,WT_Dimer_validated_mini00715.yob
716,NO,3.919,YES,1.875,4.483,-5.44,NO,3.875,NO,5.078,79.221,GAUCHE,-142.039,-83.046,-133.652,WT_Dimer_validated_mini00716.yob
717,NO,3.759,YES,1.877,4.581,-5.44,NO,4.126,NO,5.014,77.248,GAUCHE,-144.172,-86.244,-98.054,WT_Dimer_validated_mini00717.yob
718,NO,4.157,YES,2.078,4.988,-5.44,NO,4.095,NO,5.36,73.34,GAUCHE,-128.418,-73.367,-97.22,WT_Dimer_validated_mini00718.yob
719,NO,4.149,YES,2.035,4.712,-5.44,NO,4.203,NO,5.38,73.56,GAUCHE,-144.263,-90.03,-116.901,WT_Dimer_validated_mini00719.yob
720,NO,3.978,YES,1.725,5.15,-5.44,NO,4.281,NO,5.695,64.79,GAUCHE,-158.142,-89.212,-117.153,WT_Dimer_validated_mini00720.yob
721,NO,4.223,YES,1.976,5.645,-5.44,NO,5.39,NO,6.823,61.595,GAUCHE,-154.584,-90.743,-110.378,WT_Dimer_validated_mini00721.yob
722,NO,4.281,YES,1.739,4.749,-5.44,NO,4.175,NO,5.302,93.086,UNDEFINED,-145.27,-80.136,-111.071,WT_Dimer_validated_mini00722.yob
723,NO,3.792,YES,1.728,4.849,-5.44,NO,4.438,NO,5.562,90.005,UNDEFINED,-136.723,-80.459,-112.601,WT_Dimer_validated_mini00723.yob
724,NO,3.694,YES,1.691,5.954,-5.44,NO,5.165,NO,6.11,74.74,GAUCHE,-147.883,-87.612,-103.657,WT_Dimer_validated_mini00724.yob
725,NO,4.27,YES,1.739,4.751,-5.44,NO,4.288,NO,5.408,57.876,GAUCHE,-140.644,-93.013,-129.595,WT_Dimer_validated_mini00725.yob
726,NO,3.809,YES,1.924,4.453,-5.44,NO,4.561,NO,5.166,58.22,GAUCHE,-134.232,-91.771,-113.239,WT_Dimer_validated_mini00726.yob
727,NO,3.929,YES,1.718,4.874,-5.44,NO,4.33,NO,5.659,85.553,GAUCHE,-146.847,-78.282,-105.258,WT_Dimer_validated_mini00727.yob
728,NO,3.623,NO,1.941,4.655,-5.44,NO,4.324,NO,4.736,65.371,GAUCHE,-155.499,-80.305,-107.352,WT_Dimer_validated_mini00728.yob
729,NO,3.637,YES,1.845,4.736,-5.44,NO,4.538,NO,5.334,80.763,GAUCHE,-150.519,-77.539,-135.084,WT_Dimer_validated_mini00729.yob
730,NO,4.296,YES,2.001,5.43,-5.44,NO,4.256,NO,6.05,85.704,GAUCHE,-137.951,-72.17,-106.832,WT_Dimer_validated_mini00730.yob
731,NO,4.208,YES,1.72,4.245,-5.44,NO,4.268,NO,4.85,102.956,UNDEFINED,-135.229,-82.068,-126.518,WT_Dimer_validated_mini00731.yob
732,NO,3.707,YES,1.927,4.96,-5.44,NO,4.461,NO,4.64,89.976,GAUCHE,-151.209,-77.575,-116.68,WT_Dimer_validated_mini00732.yob
733,NO,3.648,YES,1.921,5.026,-5.44,NO,4.372,NO,5.463,94.898,UNDEFINED,-164.514,-65.257,-118.551,WT_Dimer_validated_mini00733.yob
734,NO,4.166,YES,1.742,4.369,-5.44,NO,3.865,NO,5.285,84.902,GAUCHE,-141.431,-87.306,-105.84,WT_Dimer_validated_mini00734.yob
735,NO,4.014,YES,1.723,4.438,-5.44,NO,3.971,NO,4.977,75.87,GAUCHE,-152.944,-86.401,-109.182,WT_Dimer_validated_mini00735.yob
736,NO,3.919,YES,1.763,4.884,-5.44,NO,4.001,NO,5.631,79.359,GAUCHE,-146.096,-87.96,-116.713,WT_Dimer_validated_mini00736.yob
737,NO,4.161,YES,1.735,4.584,-5.44,NO,4.505,NO,5.483,82.42,GAUCHE,-136.981,-72.672,-105.487,WT_Dimer_validated_mini00737.yob
738,NO,4.057,YES,1.822,4.256,-5.44,NO,4.253,NO,4.567,86.504,GAUCHE,-154.845,-94.409,-115.256,WT_Dimer_validated_mini00738.yob
739,NO,3.656,YES,1.75,4.499,-5.44,NO,4.085,NO,5.439,73.841,GAUCHE,-117.776,-84.849,-128.893,WT_Dimer_validated_mini00739.yob
740,NO,3.505,YES,1.955,4.962,-5.44,NO,4.535,NO,5.16,98.231,UNDEFINED,-138.151,-76.992,-126.832,WT_Dimer_validated_mini00740.yob
741,NO,4.01,NO,1.943,4.758,-5.44,NO,4.025,NO,5.406,67.033,GAUCHE,-154.685,-83.304,-108.603,WT_Dimer_validated_mini00741.yob
742,NO,3.48,YES,1.784,5.068,-5.44,NO,4.04,NO,5.881,62.36,GAUCHE,-163.299,-80.105,-101.423,WT_Dimer_validated_mini00742.yob
743,NO,3.963,YES,1.741,5.132,-5.44,NO,4.64,NO,6.351,74.269,GAUCHE,-146.261,-84.218,-110.748,WT_Dimer_validated_mini00743.yob
744,NO,3.765,YES,1.916,4.713,-5.44,NO,4.29,NO,5.117,78.798,GAUCHE,-139.664,-81.506,-118.074,WT_Dimer_validated_mini00744.yob
745,NO,3.939,YES,1.968,5.017,-5.44,NO,4.426,NO,5.338,84.194,GAUCHE,-136.785,-76.1,-122.041,WT_Dimer_validated_mini00745.yob
746,NO,3.693,YES,1.902,4.447,-5.44,NO,4.518,NO,5.269,78.633,GAUCHE,-131.954,-82.404,-122.333,WT_Dimer_validated_mini00746.yob
747,NO,4.07,YES,1.878,5.17,-5.44,NO,4.755,NO,5.529,81.186,GAUCHE,-135.224,-87.215,-126.413,WT_Dimer_validated_mini00747.yob
748,NO,3.965,YES,1.783,4.855,-5.44,NO,4.474,NO,5.425,58.868,GAUCHE,-146.282,-70.864,-120.682,WT_Dimer_validated_mini00748.yob
749,NO,3.355,YES,1.915,4.882,-5.44,NO,4.674,NO,5.887,77.947,GAUCHE,-161.117,-85.304,-117.874,WT_Dimer_validated_mini00749.yob
750,NO,4.037,YES,1.931,4.814,-5.44,NO,4.16,NO,5.295,98.963,UNDEFINED,-133.453,-76.042,-123.101,WT_Dimer_validated_mini00750.yob
751,NO,3.632,YES,1.844,5.128,-5.44,NO,4.437,NO,5.457,88.595,GAUCHE,-144.014,-75.392,-116.418,WT_Dimer_validated_mini00751.yob
752,NO,4.344,YES,1.801,4.761,-5.44,NO,4.079,NO,5.394,77.581,GAUCHE,-149.633,-76.724,-116.793,WT_Dimer_validated_mini00752.yob
753,NO,3.814,YES,1.706,4.226,-5.44,NO,3.866,NO,4.36,73.323,GAUCHE,-149.675,-78.257,-111.214,WT_Dimer_validated_mini00753.yob
754,NO,3.923,YES,1.91,4.502,-5.44,NO,4.149,NO,5.233,68.018,GAUCHE,-132.611,-93.862,-126.859,WT_Dimer_validated_mini00754.yob
755,NO,3.959,YES,1.833,4.889,-5.44,NO,3.745,NO,5.522,68.661,GAUCHE,-155.293,-89.859,-112.606,WT_Dimer_validated_mini00755.yob
756,NO,3.509,YES,1.732,4.932,-5.44,NO,4.484,NO,6.022,78.478,GAUCHE,-153.546,-89.117,-113.75,WT_Dimer_validated_mini00756.yob
757,NO,4.299,YES,1.638,5.529,-5.44,NO,4.706,NO,6.187,87.278,GAUCHE,-119.829,-92.66,-93.952,WT_Dimer_validated_mini00757.yob
758,NO,3.728,YES,1.851,4.769,-5.44,NO,4.435,NO,4.95,83.774,GAUCHE,-160.056,-67.716,-107.212,WT_Dimer_validated_mini00758.yob
759,NO,3.911,YES,1.698,4.857,-5.44,NO,4.297,NO,5.325,93.681,UNDEFINED,-130.629,-73.758,-109.557,WT_Dimer_validated_mini00759.yob
760,NO,3.902,YES,1.732,4.895,-5.44,NO,4.117,NO,5.568,71.266,GAUCHE,-153.535,-79.709,-129.761,WT_Dimer_validated_mini00760.yob
761,NO,4.062,YES,1.907,4.465,-5.44,NO,4.146,NO,4.838,78.772,GAUCHE,-139.905,-93.088,-113.157,WT_Dimer_validated_mini00761.yob
762,NO,3.963,NO,1.972,6.097,-5.44,NO,4.94,NO,6.939,80.335,GAUCHE,-145.948,-85.864,-113.997,WT_Dimer_validated_mini00762.yob
763,NO,3.962,YES,1.79,4.522,-5.44,NO,3.968,NO,5.271,105.654,UNDEFINED,-149.816,-81.762,-121.483,WT_Dimer_validated_mini00763.yob
764,NO,3.942,YES,1.744,5.063,-5.44,NO,4.568,NO,6.006,84.561,GAUCHE,-134.389,-82.899,-111.288,WT_Dimer_validated_mini00764.yob
765,NO,4.262,YES,1.874,4.458,-5.44,NO,3.754,NO,5.153,108.767,UNDEFINED,-159.595,-74.262,-102.698,WT_Dimer_validated_mini00765.yob
766,NO,3.47,YES,1.963,5.138,-5.44,NO,4.296,NO,5.875,89.719,GAUCHE,-140.543,-85.052,-135.039,WT_Dimer_validated_mini00766.yob
767,NO,3.57,YES,1.835,4.781,-5.44,NO,4.773,NO,5.124,81.064,GAUCHE,-142.453,-73.029,-130.601,WT_Dimer_validated_mini00767.yob
768,NO,3.85,YES,2.086,4.815,-5.44,NO,4.247,NO,5.495,80.623,GAUCHE,-161.678,-74.042,-110.15,WT_Dimer_validated_mini00768.yob
769,NO,4.09,YES,1.92,5.194,-5.44,NO,4.639,NO,5.823,67.308,GAUCHE,-147.599,-89.972,-111.449,WT_Dimer_validated_mini00769.yob
770,NO,3.671,YES,1.798,4.87,-5.44,NO,4.402,NO,5.01,70.401,GAUCHE,-148.526,-82.066,-122.677,WT_Dimer_validated_mini00770.yob
771,NO,4.251,YES,1.732,4.914,-5.44,NO,4.565,NO,5.537,96.79,UNDEFINED,-149.81,-72.557,-118.765,WT_Dimer_validated_mini00771.yob
772,NO,3.946,YES,1.863,4.991,-5.44,NO,4.587,NO,5.178,87.121,GAUCHE,-152.534,-83.756,-122.973,WT_Dimer_validated_mini00772.yob
773,NO,3.519,YES,1.751,4.54,-5.44,NO,4.499,NO,5.195,75.362,GAUCHE,-156.182,-83.119,-129.113,WT_Dimer_validated_mini00773.yob
774,NO,4.026,YES,1.727,5.033,-5.44,NO,4.55,NO,6.001,79.553,GAUCHE,-157.45,-93.255,-119.483,WT_Dimer_validated_mini00774.yob
775,NO,3.673,YES,1.82,4.384,-5.44,NO,4.023,NO,4.597,100.359,UNDEFINED,-157.572,-92.784,-116.187,WT_Dimer_validated_mini00775.yob
776,NO,4.135,YES,1.797,4.248,-5.44,NO,3.74,NO,4.902,86.285,GAUCHE,-125.367,-92.489,-106.027,WT_Dimer_validated_mini00776.yob
777,NO,3.713,YES,1.843,4.875,-5.44,NO,4.332,NO,5.291,107.727,UNDEFINED,-144.98,-83.941,-99.553,WT_Dimer_validated_mini00777.yob
778,NO,4.007,YES,1.78,5.016,-5.44,NO,4.462,NO,6.062,52.723,GAUCHE,-143.863,-82.574,-105.262,WT_Dimer_validated_mini00778.yob
779,NO,3.962,YES,1.75,4.871,-5.44,NO,4.443,NO,5.663,76.812,GAUCHE,-152.59,-96.517,-128.652,WT_Dimer_validated_mini00779.yob
780,NO,4.041,YES,1.937,5.299,-5.44,NO,4.647,NO,6.184,73.312,GAUCHE,-143.366,-83.461,-114.688,WT_Dimer_validated_mini00780.yob
781,NO,4.136,YES,1.786,4.692,-5.44,NO,4.338,NO,5.543,69.092,GAUCHE,-152.749,-80.097,-103.499,WT_Dimer_validated_mini00781.yob
782,NO,3.757,YES,2.088,4.603,-5.44,NO,4.127,NO,5.094,73.284,GAUCHE,-132.086,-84.661,-113.452,WT_Dimer_validated_mini00782.yob
783,NO,3.888,YES,1.876,5.166,-5.44,NO,4.364,NO,4.924,76.3,GAUCHE,-135.313,-93.014,-113.834,WT_Dimer_validated_mini00783.yob
784,NO,4.026,NO,1.857,4.831,-5.44,NO,4.844,NO,5.013,72.447,GAUCHE,-155.708,-78.121,-129.564,WT_Dimer_validated_mini00784.yob
785,NO,3.532,YES,1.943,5.094,-5.44,NO,4.61,NO,4.884,65.3,GAUCHE,-143.208,-63.532,-115.217,WT_Dimer_validated_mini00785.yob
786,NO,3.767,YES,1.883,4.79,-5.44,NO,4.334,NO,5.358,62.983,GAUCHE,-160.308,-80.098,-121.722,WT_Dimer_validated_mini00786.yob
787,NO,3.514,YES,1.843,5.252,-5.44,NO,5.099,NO,5.577,75.292,GAUCHE,-156.978,-76.373,-108.03,WT_Dimer_validated_mini00787.yob
788,NO,3.562,YES,1.775,4.493,-5.44,NO,4.54,NO,5.206,98.602,UNDEFINED,-146.884,-86.078,-108.021,WT_Dimer_validated_mini00788.yob
789,NO,4.032,YES,1.755,4.795,-5.44,NO,4.001,NO,5.414,89.366,GAUCHE,-145.726,-76.383,-131.531,WT_Dimer_validated_mini00789.yob
790,NO,4.468,YES,1.638,5.013,-5.44,NO,4.575,NO,6.11,89.049,GAUCHE,-132.315,-92.691,-101.513,WT_Dimer_validated_mini00790.yob
791,NO,4.131,YES,1.847,4.854,-5.44,NO,4.836,NO,5.102,94.903,UNDEFINED,-162.017,-84.096,-144.744,WT_Dimer_validated_mini00791.yob
792,NO,3.509,YES,1.775,4.803,-5.44,NO,4.334,NO,5.11,75.924,GAUCHE,-149.607,-78.773,-120.742,WT_Dimer_validated_mini00792.yob
793,NO,4.137,YES,1.796,4.584,-5.44,NO,4.6,NO,5.644,90.468,UNDEFINED,-135.341,-83.634,-97.535,WT_Dimer_validated_mini00793.yob
794,NO,4.363,YES,1.736,5.181,-5.44,NO,4.597,NO,5.488,79.299,GAUCHE,-144.889,-86.621,-136.091,WT_Dimer_validated_mini00794.yob
795,NO,4.072,YES,1.931,5.13,-5.44,NO,4.576,NO,5.937,97.904,UNDEFINED,-142.354,-96.362,-121.621,WT_Dimer_validated_mini00795.yob
796,NO,4.256,YES,1.768,5.241,-5.44,NO,4.902,NO,5.155,76.211,GAUCHE,-132.533,-79.913,-109.234,WT_Dimer_validated_mini00796.yob
797,NO,4.121,YES,1.749,4.437,-5.44,NO,4.348,NO,5.222,85.938,GAUCHE,-147.44,-83.203,-122.388,WT_Dimer_validated_mini00797.yob
798,NO,3.794,YES,1.824,4.388,-5.44,NO,4.646,NO,5.282,73.465,GAUCHE,-164.617,-76.67,-108.449,WT_Dimer_validated_mini00798.yob
799,NO,4.062,YES,1.866,4.679,-5.44,NO,4.536,NO,5.149,92.615,UNDEFINED,-157.094,-86.906,-100.41,WT_Dimer_validated_mini00799.yob
800,NO,3.705,YES,1.863,4.853,-5.44,NO,4.32,NO,5.287,72.319,GAUCHE,-148.579,-87.905,-129.607,WT_Dimer_validated_mini00800.yob
801,NO,3.775,YES,1.84,4.446,-5.44,NO,3.755,NO,4.616,59.784,GAUCHE,-155.177,-84.319,-124.457,WT_Dimer_validated_mini00801.yob
802,NO,3.891,YES,1.774,4.845,-5.44,NO,4.001,NO,5.345,95.338,UNDEFINED,-145.214,-76.442,-118.492,WT_Dimer_validated_mini00802.yob
803,NO,3.296,YES,1.793,4.425,-5.44,NO,4.508,NO,5.089,67.989,GAUCHE,-153.822,-79.21,-109.553,WT_Dimer_validated_mini00803.yob
804,NO,3.86,YES,1.688,3.973,-5.44,NO,3.781,NO,4.419,99.527,UNDEFINED,-166.397,-82.824,-127.046,WT_Dimer_validated_mini00804.yob
805,NO,2.88,YES,1.906,4.341,-5.44,NO,4.246,NO,4.248,83.792,GAUCHE,-126.544,-72.08,-128.377,WT_Dimer_validated_mini00805.yob
806,NO,3.505,YES,1.828,4.604,-5.44,NO,4.13,NO,5.212,78.53,GAUCHE,-132.075,-81.435,-134.286,WT_Dimer_validated_mini00806.yob
807,NO,3.95,YES,1.739,4.418,-5.44,NO,4.145,NO,5.541,67.952,GAUCHE,-120.854,-98.214,-110.041,WT_Dimer_validated_mini00807.yob
808,NO,4.107,YES,2.0,4.579,-5.44,NO,4.47,NO,5.754,79.917,GAUCHE,-142.857,-87.585,-105.9,WT_Dimer_validated_mini00808.yob
809,NO,3.883,YES,1.756,4.556,-5.44,NO,4.367,NO,4.59,92.72,UNDEFINED,-140.697,-87.728,-129.911,WT_Dimer_validated_mini00809.yob
810,NO,3.704,YES,1.879,4.767,-5.44,NO,3.886,NO,5.326,71.25,GAUCHE,-148.253,-77.413,-119.069,WT_Dimer_validated_mini00810.yob
811,NO,3.707,YES,1.812,4.964,-5.44,NO,4.246,NO,5.23,81.502,GAUCHE,-157.279,-80.121,-124.124,WT_Dimer_validated_mini00811.yob
812,NO,3.477,YES,1.826,4.741,-5.44,NO,4.296,NO,5.694,92.635,UNDEFINED,-152.705,-82.953,-125.427,WT_Dimer_validated_mini00812.yob
813,NO,3.899,YES,1.671,5.885,-5.44,NO,5.002,NO,6.029,79.756,GAUCHE,-156.23,-82.405,-113.165,WT_Dimer_validated_mini00813.yob
814,NO,3.223,YES,1.76,4.631,-5.44,NO,4.406,NO,5.472,87.744,GAUCHE,-162.032,-79.455,-126.228,WT_Dimer_validated_mini00814.yob
815,NO,4.231,YES,1.717,4.918,-5.44,NO,4.307,NO,5.778,74.097,GAUCHE,-153.981,-89.137,-126.602,WT_Dimer_validated_mini00815.yob
816,NO,3.445,YES,1.85,4.641,-5.44,NO,4.738,NO,6.022,74.373,GAUCHE,-159.889,-81.782,-116.336,WT_Dimer_validated_mini00816.yob
817,NO,3.24,YES,1.849,5.925,-5.44,NO,4.848,NO,6.99,68.666,GAUCHE,-153.644,-73.75,-115.489,WT_Dimer_validated_mini00817.yob
818,NO,4.107,YES,1.755,4.25,-5.44,NO,3.965,NO,4.705,71.44,GAUCHE,-151.2,-80.699,-122.786,WT_Dimer_validated_mini00818.yob
819,NO,3.41,YES,2.05,4.316,-5.44,NO,4.566,NO,4.819,90.113,UNDEFINED,-161.733,-82.324,-113.81,WT_Dimer_validated_mini00819.yob
820,NO,3.575,YES,1.772,5.525,-5.44,NO,5.062,NO,6.734,51.058,GAUCHE,-141.82,-73.42,-121.452,WT_Dimer_validated_mini00820.yob
821,NO,3.911,YES,2.104,4.699,-5.44,NO,4.348,NO,5.287,54.857,GAUCHE,-143.449,-78.593,-108.016,WT_Dimer_validated_mini00821.yob
822,NO,3.981,YES,1.906,5.047,-5.44,NO,4.424,NO,5.68,58.514,GAUCHE,-138.338,-85.415,-107.115,WT_Dimer_validated_mini00822.yob
823,NO,3.907,YES,1.763,4.322,-5.44,NO,3.868,NO,5.172,77.208,GAUCHE,-156.962,-77.1,-109.533,WT_Dimer_validated_mini00823.yob
824,NO,3.827,YES,2.082,4.245,-5.44,NO,3.989,NO,4.812,87.5,GAUCHE,-146.512,-85.295,-126.407,WT_Dimer_validated_mini00824.yob
825,NO,3.855,YES,1.843,5.214,-5.44,NO,4.627,NO,6.051,101.619,UNDEFINED,-152.03,-67.748,-114.887,WT_Dimer_validated_mini00825.yob
826,NO,3.733,YES,1.851,5.56,-5.44,NO,4.842,NO,6.054,58.67,GAUCHE,-157.557,-90.762,-113.03,WT_Dimer_validated_mini00826.yob
827,NO,3.858,YES,1.801,4.684,-5.44,NO,4.173,NO,5.141,95.783,UNDEFINED,-143.15,-77.544,-107.923,WT_Dimer_validated_mini00827.yob
828,NO,4.258,YES,1.698,4.289,-5.44,NO,4.089,NO,5.044,89.647,GAUCHE,-131.37,-85.883,-118.237,WT_Dimer_validated_mini00828.yob
829,NO,3.907,YES,1.721,4.481,-5.44,NO,3.999,NO,5.264,81.663,GAUCHE,-156.007,-73.084,-135.758,WT_Dimer_validated_mini00829.yob
830,NO,4.039,YES,1.722,5.097,-5.44,NO,4.251,NO,5.12,84.756,GAUCHE,-148.279,-83.04,-113.154,WT_Dimer_validated_mini00830.yob
831,NO,4.117,YES,1.949,4.686,-5.44,NO,4.285,NO,4.824,73.778,GAUCHE,-148.554,-84.437,-125.636,WT_Dimer_validated_mini00831.yob
832,NO,4.05,YES,1.838,4.612,-5.44,NO,4.234,NO,5.188,88.236,GAUCHE,-133.381,-85.135,-129.942,WT_Dimer_validated_mini00832.yob
833,NO,3.695,YES,1.946,4.551,-5.44,NO,3.902,NO,5.204,97.896,UNDEFINED,-141.192,-90.954,-110.604,WT_Dimer_validated_mini00833.yob
834,NO,3.607,YES,1.817,4.828,-5.44,NO,4.458,NO,5.572,73.499,GAUCHE,-131.61,-86.028,-106.148,WT_Dimer_validated_mini00834.yob
835,NO,3.558,YES,1.783,4.129,-5.44,NO,4.339,NO,4.08,80.272,GAUCHE,-135.677,-79.838,-117.531,WT_Dimer_validated_mini00835.yob
836,NO,3.322,YES,1.789,4.293,-5.44,NO,4.413,NO,4.622,63.584,GAUCHE,-161.716,-84.544,-98.987,WT_Dimer_validated_mini00836.yob
837,NO,3.811,YES,1.867,5.384,-5.44,NO,4.557,NO,6.172,61.496,GAUCHE,-123.27,-83.588,-120.519,WT_Dimer_validated_mini00837.yob
838,NO,3.901,YES,1.708,4.69,-5.44,NO,3.726,NO,5.317,71.049,GAUCHE,-157.241,-74.96,-124.989,WT_Dimer_validated_mini00838.yob
839,NO,4.082,YES,1.84,4.653,-5.44,NO,4.04,NO,5.168,87.218,GAUCHE,-146.529,-85.355,-111.393,WT_Dimer_validated_mini00839.yob
840,NO,3.621,YES,1.728,4.637,-5.44,NO,4.206,NO,5.017,93.616,UNDEFINED,-144.924,-90.617,-126.895,WT_Dimer_validated_mini00840.yob
841,NO,3.9,YES,1.821,4.766,-5.44,NO,4.326,NO,5.089,95.877,UNDEFINED,-148.652,-88.819,-131.776,WT_Dimer_validated_mini00841.yob
842,NO,3.684,YES,1.846,4.532,-5.44,NO,4.644,NO,4.698,79.39,GAUCHE,-145.995,-91.071,-120.873,WT_Dimer_validated_mini00842.yob
843,NO,3.986,YES,1.756,4.528,-5.44,NO,4.006,NO,4.955,92.408,UNDEFINED,-140.499,-81.673,-115.059,WT_Dimer_validated_mini00843.yob
844,NO,3.876,YES,1.82,4.522,-5.44,NO,4.588,NO,4.778,99.628,UNDEFINED,-158.019,-88.236,-117.494,WT_Dimer_validated_mini00844.yob
845,NO,3.815,YES,1.795,4.962,-5.44,NO,4.404,NO,5.622,82.394,GAUCHE,-148.302,-84.777,-123.487,WT_Dimer_validated_mini00845.yob
846,NO,3.783,YES,1.803,5.046,-5.44,NO,4.666,NO,5.944,72.088,GAUCHE,-145.728,-84.525,-109.401,WT_Dimer_validated_mini00846.yob
