FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
385,YES,1.761,YES,1.82,3.31,-6.61,NO,4.19,YES,2.708,72.025,GAUCHE,-135.838,-77.452,-133.058,S214H_dimer_validated_mini00385.yob
386,YES,1.903,YES,1.767,3.526,-6.61,NO,3.478,YES,2.772,73.692,GAUCHE,-136.41,-82.41,-129.649,S214H_dimer_validated_mini00386.yob
387,YES,2.233,YES,1.675,3.762,-6.61,NO,4.674,YES,2.834,66.6,GAUCHE,-141.258,-77.685,-129.783,S214H_dimer_validated_mini00387.yob
388,YES,2.036,YES,1.887,3.378,-6.61,NO,4.068,YES,2.93,64.194,GAUCHE,-151.386,-74.562,-120.693,S214H_dimer_validated_mini00388.yob
389,YES,1.94,YES,1.748,3.47,-6.61,NO,4.448,YES,2.872,60.927,GAUCHE,-143.715,-59.46,-127.06,S214H_dimer_validated_mini00389.yob
390,NO,3.164,YES,1.768,3.734,-6.61,NO,4.764,YES,2.895,85.342,GAUCHE,-129.079,-77.22,-137.447,S214H_dimer_validated_mini00390.yob
391,YES,1.91,YES,1.813,3.59,-6.61,NO,4.317,YES,2.987,88.29,GAUCHE,-137.353,-82.897,-128.85,S214H_dimer_validated_mini00391.yob
392,YES,1.986,YES,1.98,3.618,-6.61,NO,4.501,YES,2.915,70.706,GAUCHE,-140.26,-77.328,-136.058,S214H_dimer_validated_mini00392.yob
393,YES,2.312,YES,2.062,3.65,-6.61,NO,4.477,YES,2.568,43.682,UNDEFINED,-158.504,-81.208,-137.109,S214H_dimer_validated_mini00393.yob
394,YES,1.863,YES,1.819,3.425,-6.61,NO,4.292,YES,2.828,51.551,GAUCHE,-149.709,-76.444,-126.018,S214H_dimer_validated_mini00394.yob
395,NO,2.167,YES,1.891,3.472,-6.61,NO,3.876,YES,2.772,61.209,GAUCHE,-137.999,-79.327,-124.544,S214H_dimer_validated_mini00395.yob
396,YES,2.118,YES,1.775,3.664,-6.61,NO,4.426,YES,2.957,41.605,UNDEFINED,-136.742,-68.765,-139.741,S214H_dimer_validated_mini00396.yob
397,YES,2.008,YES,1.857,3.314,-6.61,NO,4.04,YES,2.884,76.945,GAUCHE,-153.692,-76.603,-131.145,S214H_dimer_validated_mini00397.yob
398,NO,3.549,YES,1.795,3.822,-6.61,NO,4.98,NO,3.824,77.074,GAUCHE,-144.361,-78.696,-141.439,S214H_dimer_validated_mini00398.yob
399,NO,3.871,YES,1.883,4.059,-6.61,NO,5.311,NO,3.343,67.405,GAUCHE,-142.318,-78.408,-134.294,S214H_dimer_validated_mini00399.yob
400,NO,3.686,YES,1.828,3.599,-6.61,NO,4.254,NO,3.701,69.543,GAUCHE,-143.7,-78.172,-135.403,S214H_dimer_validated_mini00400.yob
401,NO,2.47,YES,2.163,3.776,-6.61,NO,4.961,NO,4.246,86.18,GAUCHE,-139.041,-76.708,-134.186,S214H_dimer_validated_mini00401.yob
402,YES,2.022,YES,2.079,3.359,-6.61,NO,4.005,YES,2.887,76.213,GAUCHE,-150.252,-72.574,-132.878,S214H_dimer_validated_mini00402.yob
403,YES,2.058,YES,1.791,3.689,-6.61,NO,4.794,YES,2.882,59.47,GAUCHE,-154.972,-81.822,-129.926,S214H_dimer_validated_mini00403.yob
404,YES,2.065,YES,1.726,3.787,-6.61,NO,4.864,YES,3.031,84.875,GAUCHE,-149.456,-84.094,-133.046,S214H_dimer_validated_mini00404.yob
405,YES,1.864,YES,2.029,3.563,-6.61,NO,4.563,YES,2.761,78.274,GAUCHE,-140.769,-81.026,-139.46,S214H_dimer_validated_mini00405.yob
406,YES,1.906,YES,1.613,3.371,-6.61,NO,4.27,YES,2.831,56.08,GAUCHE,-133.962,-85.281,-143.712,S214H_dimer_validated_mini00406.yob
407,NO,2.366,YES,1.767,3.173,-6.61,NO,3.737,YES,2.779,63.861,GAUCHE,-147.188,-74.03,-147.943,S214H_dimer_validated_mini00407.yob
408,YES,2.005,YES,2.049,3.644,-6.61,NO,4.665,YES,2.933,58.62,GAUCHE,-150.784,-83.526,-148.785,S214H_dimer_validated_mini00408.yob
409,YES,1.931,YES,1.868,3.325,-6.61,NO,4.144,YES,2.724,53.571,GAUCHE,-140.787,-74.189,-131.268,S214H_dimer_validated_mini00409.yob
410,YES,2.081,YES,1.897,3.641,-6.61,NO,4.508,YES,3.03,52.711,GAUCHE,-146.008,-77.325,-118.028,S214H_dimer_validated_mini00410.yob
411,YES,2.19,YES,1.793,3.712,-6.61,NO,4.276,YES,3.294,70.547,GAUCHE,-135.749,-88.112,-136.006,S214H_dimer_validated_mini00411.yob
412,NO,2.196,YES,1.946,3.641,-6.61,NO,4.328,YES,2.798,64.99,GAUCHE,-141.998,-85.796,-129.913,S214H_dimer_validated_mini00412.yob
413,YES,2.029,YES,2.098,3.218,-6.61,NO,3.814,YES,2.832,84.514,GAUCHE,-156.579,-72.815,-126.782,S214H_dimer_validated_mini00413.yob
414,YES,2.16,YES,1.881,3.194,-6.61,NO,4.232,YES,2.841,66.686,GAUCHE,-152.194,-80.263,-143.454,S214H_dimer_validated_mini00414.yob
415,YES,2.152,YES,1.809,3.279,-6.61,NO,3.856,YES,2.849,55.923,GAUCHE,-141.095,-67.951,-136.364,S214H_dimer_validated_mini00415.yob
416,NO,2.509,YES,1.713,3.393,-6.61,NO,4.149,YES,2.808,67.138,GAUCHE,-149.352,-80.765,-126.431,S214H_dimer_validated_mini00416.yob
417,YES,2.072,YES,1.905,3.235,-6.61,NO,3.933,YES,2.776,73.507,GAUCHE,-131.74,-74.945,-139.964,S214H_dimer_validated_mini00417.yob
418,NO,3.159,YES,1.777,3.746,-6.61,NO,5.124,NO,3.719,65.425,GAUCHE,-152.888,-71.896,-131.663,S214H_dimer_validated_mini00418.yob
419,YES,1.986,YES,1.818,3.199,-6.61,NO,4.159,YES,2.871,66.957,GAUCHE,-139.064,-98.968,-119.263,S214H_dimer_validated_mini00419.yob
420,NO,2.602,YES,1.754,3.167,-6.61,NO,3.844,YES,2.705,72.35,GAUCHE,-149.903,-81.991,-142.312,S214H_dimer_validated_mini00420.yob
421,NO,2.738,YES,1.783,3.502,-6.61,NO,4.197,YES,3.08,59.759,GAUCHE,-148.789,-72.608,-109.057,S214H_dimer_validated_mini00421.yob
422,YES,2.059,YES,2.055,3.63,-6.61,NO,4.785,YES,2.766,67.548,GAUCHE,-162.904,-78.125,-124.849,S214H_dimer_validated_mini00422.yob
423,NO,2.227,YES,1.708,3.407,-6.61,NO,4.354,YES,2.692,60.248,GAUCHE,-146.612,-76.165,-119.912,S214H_dimer_validated_mini00423.yob
424,YES,2.337,YES,1.84,3.51,-6.61,NO,3.77,YES,2.909,69.664,GAUCHE,-155.071,-75.34,-130.438,S214H_dimer_validated_mini00424.yob
425,YES,1.951,YES,1.976,3.366,-6.61,NO,4.312,YES,3.046,52.241,GAUCHE,-139.008,-84.547,-122.365,S214H_dimer_validated_mini00425.yob
426,YES,2.074,YES,1.957,3.472,-6.61,NO,4.298,YES,2.858,86.172,GAUCHE,-145.86,-79.095,-117.694,S214H_dimer_validated_mini00426.yob
427,NO,2.504,YES,2.089,3.662,-6.61,NO,4.372,YES,3.136,90.028,UNDEFINED,-146.644,-70.997,-120.783,S214H_dimer_validated_mini00427.yob
428,NO,2.411,YES,1.884,3.557,-6.61,NO,4.146,YES,2.816,77.721,GAUCHE,-155.51,-80.203,-144.09,S214H_dimer_validated_mini00428.yob
429,YES,2.284,YES,2.061,3.314,-6.61,NO,4.345,NO,2.914,66.112,GAUCHE,-156.162,-68.939,-114.328,S214H_dimer_validated_mini00429.yob
430,YES,2.122,YES,1.862,3.747,-6.61,NO,4.564,YES,2.918,79.067,GAUCHE,-146.741,-80.936,-120.848,S214H_dimer_validated_mini00430.yob
431,YES,1.918,YES,1.78,3.376,-6.61,NO,4.035,YES,2.758,63.811,GAUCHE,-139.65,-87.057,-127.928,S214H_dimer_validated_mini00431.yob
432,YES,2.118,YES,1.847,3.409,-6.61,NO,4.136,YES,2.842,60.996,GAUCHE,-140.743,-84.197,-121.717,S214H_dimer_validated_mini00432.yob
433,NO,3.216,YES,1.778,3.508,-6.61,NO,4.598,YES,2.986,74.803,GAUCHE,-138.869,-79.108,-129.06,S214H_dimer_validated_mini00433.yob
434,YES,2.04,YES,1.893,3.806,-6.61,NO,4.431,YES,2.923,84.436,GAUCHE,-163.316,-79.049,-134.1,S214H_dimer_validated_mini00434.yob
435,YES,1.966,YES,1.81,3.114,-6.61,NO,3.836,YES,2.902,79.523,GAUCHE,-148.195,-74.526,-136.819,S214H_dimer_validated_mini00435.yob
436,YES,1.989,YES,1.826,3.565,-6.61,NO,4.341,YES,3.023,84.948,GAUCHE,-132.261,-79.868,-138.284,S214H_dimer_validated_mini00436.yob
437,YES,2.013,YES,1.799,3.397,-6.61,NO,4.302,YES,2.979,81.536,GAUCHE,-140.852,-83.435,-145.533,S214H_dimer_validated_mini00437.yob
438,YES,2.144,YES,1.73,3.436,-6.61,NO,4.073,YES,3.011,74.103,GAUCHE,-145.281,-71.681,-130.107,S214H_dimer_validated_mini00438.yob
439,YES,2.24,YES,1.715,3.143,-6.61,NO,3.448,YES,2.668,64.042,GAUCHE,-135.264,-79.663,-125.082,S214H_dimer_validated_mini00439.yob
440,YES,1.948,YES,1.884,3.809,-6.61,NO,5.036,YES,2.963,66.941,GAUCHE,-152.89,-84.475,-144.176,S214H_dimer_validated_mini00440.yob
441,NO,2.325,YES,1.809,3.189,-6.61,NO,3.56,YES,2.95,59.71,GAUCHE,-148.594,-75.58,-127.249,S214H_dimer_validated_mini00441.yob
442,YES,2.372,YES,1.669,3.666,-6.61,NO,4.535,YES,2.961,60.438,GAUCHE,-147.668,-73.954,-138.171,S214H_dimer_validated_mini00442.yob
443,NO,3.514,YES,1.816,3.564,-6.61,NO,4.94,YES,2.941,71.997,GAUCHE,-141.831,-78.642,-136.548,S214H_dimer_validated_mini00443.yob
444,YES,1.922,YES,1.758,3.164,-6.61,NO,3.908,YES,2.911,69.154,GAUCHE,-136.445,-73.483,-131.662,S214H_dimer_validated_mini00444.yob
445,YES,2.185,YES,1.991,3.503,-6.61,NO,4.276,YES,2.985,83.46,GAUCHE,-130.606,-80.511,-106.692,S214H_dimer_validated_mini00445.yob
446,YES,1.971,YES,2.067,3.114,-6.61,NO,3.851,YES,2.772,87.238,GAUCHE,-167.903,-71.17,-119.959,S214H_dimer_validated_mini00446.yob
447,YES,2.092,YES,1.733,3.216,-6.61,NO,3.792,YES,2.89,86.73,GAUCHE,-155.096,-73.11,-133.269,S214H_dimer_validated_mini00447.yob
448,YES,2.07,YES,1.805,3.552,-6.61,NO,4.581,YES,2.744,91.923,UNDEFINED,-165.963,-80.865,-141.293,S214H_dimer_validated_mini00448.yob
449,YES,2.084,YES,1.791,3.338,-6.61,NO,3.957,YES,2.956,92.459,UNDEFINED,-165.893,-73.359,-133.171,S214H_dimer_validated_mini00449.yob
450,YES,2.27,YES,2.006,3.537,-6.61,NO,4.541,YES,2.928,70.491,GAUCHE,-160.086,-81.516,-133.677,S214H_dimer_validated_mini00450.yob
451,NO,2.443,YES,1.965,3.354,-6.61,NO,3.973,YES,3.045,89.387,GAUCHE,-133.269,-68.977,-114.768,S214H_dimer_validated_mini00451.yob
452,YES,1.945,YES,1.772,3.573,-6.61,NO,4.527,YES,2.756,90.021,UNDEFINED,-139.448,-75.736,-121.681,S214H_dimer_validated_mini00452.yob
453,YES,2.062,YES,1.768,3.266,-6.61,NO,3.566,YES,3.056,78.094,GAUCHE,-136.961,-80.443,-124.772,S214H_dimer_validated_mini00453.yob
454,YES,2.093,YES,1.691,3.12,-6.61,NO,3.932,YES,2.756,76.533,GAUCHE,-143.586,-88.464,-126.824,S214H_dimer_validated_mini00454.yob
455,NO,2.479,YES,1.715,3.894,-6.61,NO,4.343,YES,3.069,84.098,GAUCHE,-156.858,-81.212,-136.81,S214H_dimer_validated_mini00455.yob
456,NO,3.608,YES,1.831,3.555,-6.61,NO,4.913,NO,3.11,104.298,UNDEFINED,-137.379,-64.509,-129.875,S214H_dimer_validated_mini00456.yob
457,YES,1.947,YES,1.87,3.305,-6.61,NO,4.3,YES,2.621,60.918,GAUCHE,-149.162,-75.905,-122.498,S214H_dimer_validated_mini00457.yob
458,NO,2.267,YES,1.957,3.402,-6.61,NO,3.728,NO,3.343,91.599,UNDEFINED,-143.248,-68.925,-136.415,S214H_dimer_validated_mini00458.yob
459,NO,2.825,YES,1.922,3.654,-6.61,NO,4.174,YES,2.854,79.074,GAUCHE,-154.6,-84.445,-125.336,S214H_dimer_validated_mini00459.yob
460,YES,2.187,YES,1.839,3.597,-6.61,NO,3.958,YES,2.852,74.602,GAUCHE,-155.772,-87.799,-125.432,S214H_dimer_validated_mini00460.yob
461,YES,1.928,YES,2.086,3.034,-6.61,NO,3.596,YES,2.846,68.365,GAUCHE,-136.816,-85.426,-131.971,S214H_dimer_validated_mini00461.yob
462,NO,2.313,YES,1.83,3.43,-6.61,NO,4.039,YES,2.793,75.703,GAUCHE,-143.299,-72.343,-117.415,S214H_dimer_validated_mini00462.yob
463,YES,1.792,YES,1.858,3.225,-6.61,NO,4.126,NO,3.058,71.845,GAUCHE,-141.699,-84.681,-133.572,S214H_dimer_validated_mini00463.yob
464,YES,1.893,YES,1.859,3.322,-6.61,NO,3.735,YES,2.799,66.322,GAUCHE,-151.523,-78.317,-116.697,S214H_dimer_validated_mini00464.yob
465,NO,2.467,YES,1.901,3.517,-6.61,NO,4.259,YES,2.849,57.782,GAUCHE,-147.179,-79.359,-128.411,S214H_dimer_validated_mini00465.yob
466,YES,2.065,YES,1.875,3.326,-6.61,NO,4.064,NO,3.106,60.436,GAUCHE,-145.687,-80.963,-139.133,S214H_dimer_validated_mini00466.yob
467,YES,2.087,YES,1.871,3.196,-6.61,NO,3.733,YES,2.762,60.498,GAUCHE,-136.845,-76.4,-117.965,S214H_dimer_validated_mini00467.yob
468,YES,1.902,YES,1.849,3.245,-6.61,NO,3.91,YES,2.881,55.226,GAUCHE,-138.566,-86.116,-125.226,S214H_dimer_validated_mini00468.yob
469,NO,2.949,YES,1.685,3.734,-6.61,NO,5.023,YES,2.98,63.887,GAUCHE,-145.368,-75.189,-138.323,S214H_dimer_validated_mini00469.yob
470,YES,2.02,YES,1.79,3.129,-6.61,NO,3.598,NO,2.936,72.148,GAUCHE,-146.369,-76.633,-121.502,S214H_dimer_validated_mini00470.yob
471,YES,2.023,YES,1.875,3.432,-6.61,NO,3.779,YES,2.886,79.336,GAUCHE,-147.876,-76.534,-128.798,S214H_dimer_validated_mini00471.yob
472,NO,2.226,YES,1.986,3.303,-6.61,NO,3.72,YES,2.946,63.943,GAUCHE,-150.47,-80.033,-125.317,S214H_dimer_validated_mini00472.yob
473,NO,2.062,YES,1.966,3.296,-6.61,YES,3.384,YES,3.038,65.792,GAUCHE,-150.12,-76.729,-125.817,S214H_dimer_validated_mini00473.yob
474,NO,2.626,YES,1.974,3.701,-6.61,NO,4.375,YES,2.925,77.76,GAUCHE,-153.361,-79.185,-127.652,S214H_dimer_validated_mini00474.yob
475,YES,2.245,YES,1.866,3.548,-6.61,NO,3.757,YES,2.86,73.7,GAUCHE,-144.0,-73.891,-132.541,S214H_dimer_validated_mini00475.yob
476,NO,2.61,YES,1.894,3.461,-6.61,NO,3.758,YES,2.89,70.281,GAUCHE,-138.646,-81.542,-120.333,S214H_dimer_validated_mini00476.yob
477,YES,1.962,YES,1.917,3.726,-6.61,NO,4.724,YES,2.927,63.321,GAUCHE,-154.168,-79.95,-127.922,S214H_dimer_validated_mini00477.yob
478,NO,2.677,YES,1.845,3.18,-6.61,NO,3.582,YES,2.918,66.876,GAUCHE,-146.791,-64.53,-125.625,S214H_dimer_validated_mini00478.yob
479,NO,3.046,YES,1.81,3.646,-6.61,NO,4.667,YES,3.084,67.999,GAUCHE,-134.338,-67.202,-122.097,S214H_dimer_validated_mini00479.yob
480,YES,2.174,YES,1.922,3.675,-6.61,NO,4.255,YES,3.043,77.08,GAUCHE,-140.517,-83.186,-120.254,S214H_dimer_validated_mini00480.yob
481,NO,2.588,YES,1.877,3.615,-6.61,NO,3.964,YES,2.85,94.475,UNDEFINED,-145.753,-73.915,-124.127,S214H_dimer_validated_mini00481.yob
482,YES,2.006,YES,1.728,3.72,-6.61,NO,3.963,YES,2.797,53.149,GAUCHE,-163.322,-75.75,-131.13,S214H_dimer_validated_mini00482.yob
483,NO,2.806,YES,1.8,3.67,-6.61,NO,4.388,YES,3.074,80.25,GAUCHE,-131.159,-77.287,-144.608,S214H_dimer_validated_mini00483.yob
484,NO,2.739,YES,1.811,3.406,-6.61,NO,4.282,YES,2.707,74.763,GAUCHE,-155.85,-82.876,-127.816,S214H_dimer_validated_mini00484.yob
485,YES,2.149,YES,1.697,3.37,-6.61,NO,4.827,YES,2.9,65.764,GAUCHE,-143.669,-70.568,-138.568,S214H_dimer_validated_mini00485.yob
486,YES,1.875,YES,1.782,3.315,-6.61,NO,3.624,YES,3.01,91.036,UNDEFINED,-140.596,-75.299,-155.259,S214H_dimer_validated_mini00486.yob
487,NO,2.137,YES,1.909,3.266,-6.61,YES,3.351,YES,3.016,79.125,GAUCHE,-154.11,-79.752,-129.489,S214H_dimer_validated_mini00487.yob
488,YES,2.086,YES,1.828,3.708,-6.61,NO,3.919,YES,2.772,80.349,GAUCHE,-152.223,-81.263,-143.016,S214H_dimer_validated_mini00488.yob
489,NO,2.432,YES,1.859,3.527,-6.61,NO,3.404,YES,2.88,80.637,GAUCHE,-129.467,-86.503,-144.458,S214H_dimer_validated_mini00489.yob
490,NO,2.966,YES,1.964,3.401,-6.61,NO,4.139,YES,2.963,73.593,GAUCHE,-162.715,-81.224,-123.539,S214H_dimer_validated_mini00490.yob
491,NO,1.911,YES,1.866,3.183,-6.61,YES,3.458,YES,2.937,73.755,GAUCHE,-152.124,-73.716,-124.321,S214H_dimer_validated_mini00491.yob
492,YES,2.037,YES,1.705,3.211,-6.61,NO,3.622,YES,2.939,64.768,GAUCHE,-134.233,-75.073,-129.28,S214H_dimer_validated_mini00492.yob
493,YES,1.923,YES,1.773,2.926,-6.61,NO,3.494,YES,2.935,70.698,GAUCHE,-138.351,-86.249,-134.424,S214H_dimer_validated_mini00493.yob
494,YES,2.081,YES,1.693,3.569,-6.61,NO,4.236,YES,2.964,84.856,GAUCHE,-143.689,-80.252,-126.568,S214H_dimer_validated_mini00494.yob
495,YES,1.888,YES,1.807,3.413,-6.61,NO,4.378,YES,2.775,66.108,GAUCHE,-135.101,-79.354,-122.622,S214H_dimer_validated_mini00495.yob
496,YES,2.042,YES,1.771,3.459,-6.61,NO,4.131,YES,2.898,48.809,UNDEFINED,-146.034,-80.461,-129.467,S214H_dimer_validated_mini00496.yob
497,YES,2.204,YES,1.917,3.55,-6.61,NO,4.293,YES,2.9,57.8,GAUCHE,-154.492,-72.689,-121.083,S214H_dimer_validated_mini00497.yob
498,NO,3.445,YES,1.766,3.651,-6.61,NO,4.593,YES,3.291,71.481,GAUCHE,-153.57,-69.575,-129.046,S214H_dimer_validated_mini00498.yob
499,NO,2.387,YES,2.012,3.617,-6.61,NO,4.368,YES,2.829,51.19,GAUCHE,-166.396,-75.236,-137.269,S214H_dimer_validated_mini00499.yob
500,NO,3.608,YES,2.058,3.779,-6.61,NO,4.974,NO,3.291,77.726,GAUCHE,-108.478,-79.3,-149.201,S214H_dimer_validated_mini00500.yob
501,NO,2.236,YES,1.786,3.885,-6.61,NO,4.859,YES,2.858,57.531,GAUCHE,-140.117,-89.199,-126.897,S214H_dimer_validated_mini00501.yob
502,YES,1.722,YES,1.931,3.157,-6.61,NO,4.284,YES,2.838,63.669,GAUCHE,-146.14,-77.373,-144.106,S214H_dimer_validated_mini00502.yob
503,YES,2.176,YES,1.948,3.372,-6.61,NO,3.743,YES,2.998,82.245,GAUCHE,-156.313,-74.884,-110.312,S214H_dimer_validated_mini00503.yob
504,YES,1.876,YES,1.637,3.262,-6.61,NO,4.206,YES,2.773,71.782,GAUCHE,-160.39,-80.661,-122.131,S214H_dimer_validated_mini00504.yob
505,YES,1.798,YES,1.862,3.173,-6.61,NO,4.218,YES,2.768,90.37,UNDEFINED,-146.222,-67.004,-139.167,S214H_dimer_validated_mini00505.yob
506,YES,1.712,YES,1.904,3.258,-6.61,NO,3.98,YES,3.084,82.418,GAUCHE,-128.625,-69.272,-124.332,S214H_dimer_validated_mini00506.yob
507,YES,2.126,YES,1.803,3.456,-6.61,NO,4.245,YES,2.959,51.325,GAUCHE,-157.714,-83.238,-116.319,S214H_dimer_validated_mini00507.yob
508,YES,2.166,YES,1.839,3.09,-6.61,NO,4.28,YES,2.808,67.147,GAUCHE,-132.81,-70.0,-113.904,S214H_dimer_validated_mini00508.yob
509,YES,2.015,YES,1.928,3.383,-6.61,NO,3.686,YES,2.922,78.155,GAUCHE,-156.095,-69.534,-138.689,S214H_dimer_validated_mini00509.yob
510,NO,3.468,YES,1.904,3.61,-6.61,NO,4.559,YES,3.111,70.922,GAUCHE,-146.399,-81.486,-123.849,S214H_dimer_validated_mini00510.yob
511,NO,2.391,YES,1.842,3.325,-6.61,NO,4.366,NO,2.853,68.736,GAUCHE,-134.54,-84.735,-131.846,S214H_dimer_validated_mini00511.yob
512,NO,2.617,YES,1.884,3.594,-6.61,NO,4.488,NO,3.077,67.721,GAUCHE,-148.751,-65.664,-122.928,S214H_dimer_validated_mini00512.yob
513,YES,1.952,YES,1.867,3.134,-6.61,NO,4.176,YES,3.09,72.389,GAUCHE,-146.969,-69.42,-125.766,S214H_dimer_validated_mini00513.yob
514,YES,1.868,YES,2.159,3.051,-6.61,NO,3.595,NO,2.884,57.045,GAUCHE,-145.381,-76.641,-135.323,S214H_dimer_validated_mini00514.yob
515,YES,2.164,YES,1.791,3.351,-6.61,NO,4.599,YES,2.766,70.323,GAUCHE,-146.345,-71.145,-130.079,S214H_dimer_validated_mini00515.yob
516,YES,1.906,YES,1.842,3.138,-6.61,NO,3.957,YES,2.815,51.908,GAUCHE,-145.977,-74.967,-131.332,S214H_dimer_validated_mini00516.yob
517,YES,1.814,YES,1.826,3.856,-6.61,NO,4.885,NO,2.971,49.209,UNDEFINED,-135.006,-65.964,-135.683,S214H_dimer_validated_mini00517.yob
518,NO,2.552,YES,1.944,3.763,-6.61,NO,5.127,NO,3.118,49.807,UNDEFINED,-141.488,-76.069,-125.099,S214H_dimer_validated_mini00518.yob
519,NO,3.31,YES,1.721,3.844,-6.61,NO,5.42,NO,3.756,42.59,UNDEFINED,-149.486,-84.755,-132.626,S214H_dimer_validated_mini00519.yob
520,NO,3.313,YES,1.932,3.76,-6.61,NO,5.169,NO,4.065,35.762,UNDEFINED,-146.242,-80.821,-112.173,S214H_dimer_validated_mini00520.yob
521,NO,3.554,NO,1.8,3.71,-6.61,NO,5.207,NO,3.424,49.224,UNDEFINED,-166.563,-74.592,-119.675,S214H_dimer_validated_mini00521.yob
522,YES,2.22,YES,2.117,3.827,-6.61,NO,4.461,YES,2.885,56.891,GAUCHE,-142.575,-78.497,-111.265,S214H_dimer_validated_mini00522.yob
523,NO,3.603,YES,1.683,3.621,-6.61,NO,5.263,NO,3.626,40.533,UNDEFINED,-142.103,-70.106,-121.183,S214H_dimer_validated_mini00523.yob
524,NO,3.417,YES,1.943,3.818,-6.61,NO,5.186,NO,3.126,37.247,UNDEFINED,-141.351,-65.784,-142.705,S214H_dimer_validated_mini00524.yob
525,NO,3.671,YES,2.013,3.714,-6.61,NO,5.122,NO,3.006,38.173,UNDEFINED,-124.068,-84.767,-141.4,S214H_dimer_validated_mini00525.yob
526,NO,3.381,YES,1.737,3.722,-6.61,NO,5.558,NO,3.418,46.255,UNDEFINED,-170.028,-73.934,-136.622,S214H_dimer_validated_mini00526.yob
527,NO,3.711,YES,1.843,3.665,-6.61,NO,4.785,YES,3.099,31.004,UNDEFINED,-148.98,-81.263,-114.501,S214H_dimer_validated_mini00527.yob
528,NO,3.45,YES,1.961,3.618,-6.61,NO,5.239,NO,3.108,40.103,UNDEFINED,-160.093,-65.509,-121.061,S214H_dimer_validated_mini00528.yob
529,NO,3.3,YES,1.836,4.01,-6.61,NO,4.901,YES,3.142,52.985,GAUCHE,-131.262,-81.664,-127.205,S214H_dimer_validated_mini00529.yob
530,NO,3.926,YES,1.795,3.836,-6.61,NO,4.724,NO,4.022,25.632,UNDEFINED,-138.666,-71.526,-119.797,S214H_dimer_validated_mini00530.yob
531,NO,3.054,YES,1.703,3.881,-6.61,NO,5.34,NO,2.932,8.674,UNDEFINED,-145.013,-76.923,-132.872,S214H_dimer_validated_mini00531.yob
532,NO,4.043,YES,1.847,3.742,-6.61,NO,5.053,NO,3.614,41.08,UNDEFINED,-140.291,-70.076,-123.866,S214H_dimer_validated_mini00532.yob
533,NO,3.767,YES,1.83,3.763,-6.61,NO,5.051,NO,3.422,24.979,UNDEFINED,-140.189,-75.487,-121.266,S214H_dimer_validated_mini00533.yob
534,NO,3.591,YES,1.791,3.635,-6.61,NO,5.022,NO,3.179,36.302,UNDEFINED,-142.237,-81.642,-127.115,S214H_dimer_validated_mini00534.yob
535,NO,3.414,YES,2.014,3.851,-6.61,NO,5.444,NO,3.764,43.431,UNDEFINED,-147.353,-79.194,-129.459,S214H_dimer_validated_mini00535.yob
536,NO,3.353,YES,1.751,3.829,-6.61,NO,5.352,NO,3.21,45.477,UNDEFINED,-142.279,-76.364,-125.107,S214H_dimer_validated_mini00536.yob
537,NO,3.42,YES,1.763,3.576,-6.61,NO,4.888,YES,2.971,20.756,UNDEFINED,-137.896,-78.112,-105.093,S214H_dimer_validated_mini00537.yob
538,NO,3.608,YES,1.789,3.728,-6.61,NO,4.919,YES,3.101,36.324,UNDEFINED,-150.024,-65.158,-115.38,S214H_dimer_validated_mini00538.yob
539,NO,3.475,YES,1.805,3.912,-6.61,NO,5.104,NO,3.666,40.179,UNDEFINED,-149.158,-74.641,-125.49,S214H_dimer_validated_mini00539.yob
540,NO,3.812,YES,1.895,3.74,-6.61,NO,4.92,NO,3.208,45.344,UNDEFINED,-142.435,-59.382,-129.383,S214H_dimer_validated_mini00540.yob
541,NO,3.699,YES,1.865,3.784,-6.61,NO,5.353,NO,3.464,33.849,UNDEFINED,-137.716,-83.422,-137.67,S214H_dimer_validated_mini00541.yob
542,NO,3.68,YES,1.99,3.743,-6.61,NO,4.839,NO,3.069,43.715,UNDEFINED,-143.397,-75.542,-131.981,S214H_dimer_validated_mini00542.yob
543,NO,3.753,YES,1.893,3.519,-6.61,NO,4.5,NO,4.82,51.085,GAUCHE,-149.933,-75.983,-117.552,S214H_dimer_validated_mini00543.yob
544,NO,2.577,YES,1.762,3.991,-6.61,NO,5.405,NO,4.661,23.146,UNDEFINED,-119.431,-83.99,-124.745,S214H_dimer_validated_mini00544.yob
545,YES,1.972,YES,1.854,3.226,-6.61,NO,4.272,NO,3.228,19.989,UNDEFINED,-136.998,-74.073,-138.216,S214H_dimer_validated_mini00545.yob
546,YES,2.136,YES,1.961,4.063,-6.61,NO,5.593,NO,3.866,43.721,UNDEFINED,-137.728,-74.232,-140.709,S214H_dimer_validated_mini00546.yob
547,YES,1.968,YES,1.732,4.089,-6.61,NO,5.664,NO,3.963,36.879,UNDEFINED,-159.541,-68.595,-113.443,S214H_dimer_validated_mini00547.yob
548,YES,1.911,YES,1.919,3.607,-6.61,NO,4.625,YES,2.92,7.154,UNDEFINED,-143.739,-76.127,-122.906,S214H_dimer_validated_mini00548.yob
